Genero,Artista,Titulo,Cancion
Reggaeton,Andy Rivera,Involucrado,"Tezzla, (yeah)
Andy rivera, ah
Farina
La nena fina

Deja de estar fingiendo sé que estás mirando (estás mirando)
Yo lo siento (yeh)
Las malas intenciones estas ocultando (ocultando)
Y presiento
Que quieres bailar pega'ito
Mientras más cerquita más rico
Que quieres bailar pega'ito (si)
Mientras más cerquita más rico

Ay qué será
Lo que quiere ella de mí
Que me tiene involucra'o
Hace rato enamora'o, enamora'o
Ay qué será
Lo que quiere ella de mí
Que me tiene involucra'o
Hace rato enamora'o, enamora'o de ti

Mmm, tengo un pastel
Del que quiero que lama mi crema (¡mua! belleza)
Quiero ver que puedes hacer con tus de'os (jajaja) y tu yema
No quiero poemas, quiero una aventura extrema (mmm)
Soy de las que le gusta meterse en problemas
Voy a mostrarte mis pasos de twerk
Pa’ que disfrute mi fragancia cartier
Cuando me monte no me pienso detener (no, no)
Hoy todo puede suceder, mmm

A veces
Dime si tú te vienes
1, 2, 3
Y en 4 me detienes
A vece'
Dime si tú te viene'
1, 2, 3
Y en 4 te detiene'

Ay que será
Lo que quiere ella de mí
Que me tiene involucra'o
Hace rato enamora'o, enamora'o
Ay qué será
Lo que quiere ella de mí
Que me tiene involucra'o
Hace rato enamora'o, enamora'o de ti (yo', you)

Quiero resolver esas ganas que tú tienes (jajaja)
Dejemos de inventar, te doy algo si tú quiere' (si tú quieres)
La intriga me esta consumiendo
Y dime como hacemo' pa’ matar el deseo

A veces
Dime si tú te vienes (eh-eh)
1, 2, 3
Y en 4 me detienes
A vece'
Dime si tú te viene'
1, 2, 3
Y en 4 te detienes

Deja de estar fingiendo sé que estás mirando (eh-eh)
Yo lo siento
Las malas intenciones estas ocultando

Ay que será
Lo que quiere ella de mí
Que me tiene involucra'o
Hace rato enamora'o, enamora'o
Ay qué será
Lo que quiere ella de mí
Que me tiene involucra'o
Hace rato enamora'o, enamora'o de ti (you)

Andy rivera, ah
(Tezzla)
Yeah
(La nena)
Farina, la nena fina
Tezzla group
Yeh-yeh
Dímelo sherman
Tezzla
Hmm (oh-uoh-oh)
La nena fina (uoh-oh-oh-oh)
Yo’
Andy rivera
Okay
Tezzla group"
Reggaeton,Andy Rivera,Los Perros Se Enamoran (part. Nicky Jam),"Nicky te tengo que contar
Lo que me acaba de pasar
Tengo una amiga que cambio mi forma de pensar
Y te lo tengo que aceptar
De ella yo me voy a tragar

Andy yo te quiero hablar
Me pasa algo similar
Tantas mujeres que conozco y no se que me esta pasando
No lo puedo imaginar
Cuando esto me pudo pasar

Hasta los perros se enamoran
No digas que el amor paso de moda
A cualquiera le puede llegar su hora
Como a mi me paso
A usted tambien le puede pasar

Hasta los perros se enamoran
No digas que el amor paso de moda
A cualquiera le puede llegar su hora
Como a mi me paso
A usted tambien le puede pasar

Hasta los perros se enamoran
Unos le pasa rapido y otro se demoran
Uno pensando cuantas las mujeres que me adoran
Pero es tan solo una la que el corazon me roba
Ella ni sabe que yo tengo sentimiento
De estar conmigo solamente es perder el tiempo
Y le quiero hablar y decirle lo que siento
Pero es que el miedo me domina dentro

De verdad no entiendo y nose lo que a mi me esta pasando
Un tipo de la calle ahora me estoy enamorando
Las veces que decia que el amor no existia
Esas palabras me las trago hoy en dia

Oh, yo que no creia nada
La vida, que casualidad
Ahora no dejo de pensar en ti
(Un perro se enamora)

Oh, yo que no creia nada
La vida, que casualidad
Ahora no dejo de pensar en ti

Hasta los perros se enamoran
No digas que el amor paso de moda
A cualquiera le puede llegar su hora
Como a mi me paso
A usted tambien le puede pasar

Hasta los perros se enamoran
No digas que el amor paso de moda
A cualquiera le puede llegar su hora
Como a mi me paso
A usted tambien le puede pasar

Nicky te tengo que contar
Lo que me acaba de pasar
Tengo una amiga que cambio mi forma de pensar
Y te lo tengo que aceptar
De ella yo me voy a tragar

Y la voy a buscar
Porque le tengo que hablar
Sacar las fuerzas pa' decirle la verdad
Todo lo que yo siento se lo dire
Porque ella es la que quiero tener
Intento
De tener contigo un encuentro
Donde estemos solo un momento
Baby no te miento
Tu sacas de mi los sentimientos
Que tenia yo muy adentro de mi corazon

Hasta los perros se enamoran
No digas que el amor paso de moda
A cualquiera le puede llegar su hora
Como a mi me paso
A usted tambien le puede pasar

Hasta los perros se enamoran
No digas que el amor paso de moda
A cualquiera le puede llegar su hora
Como a mi me paso
A usted tambien le puede pasar

N-I-c-k
Nicky nicky nicky jam
Andy rivera
El hyde (romantiqueo tambien hay)
Dayme
Atlantic music"
Reggaeton,Kevin Roldán,Hasta Abajo (part. Bryant Myers y Lyanno),"[Kevin Roldán]
Hola, bebé
La atracción entre tú y yo
Es algo a otro nivele', otra cosa
Una dulce sensación (sensación)
Hace rato te noté mirándome
Sé que también quiere' y por eso me pegué, eh
Tú esta' igual de mamacita a como en la foto bebe

Qué rico, tú dándole hasta abajo
Como serpiente al ritmo del bajo
Que necesidad tú tiene' de tentarme así
Que necesidad tú tiene' de tocarte así
Quiero llevarte pa' mi cuarto
Tenerte encima mío brincando
Yo tu piel regando el tussy
Una fantasía, tú y yo en el extasis, si
Ella es chiquitita y con la nalga' grandota' (grandota')
Loquita cuando la besé, la pegué a la pared
Le encanta a la bebé y se le nota

[Bryant Myers]
Que hubo bebé, ¿donde esta'?
Acabo de aterrizar en Mede-llín (Mede)
Te quiero sentir
Donde este' voy a ir tengo una ganas de ti (de ti)
Yo te quiero cabalgar como si fuera Jockey
Bajarte de la Cherokee
Montarte en la Mercedes y llevarte de shopping
Ponerte a cantar como un karioki
El exmarido esta encuernao' como el lobo en el woki
Parecía mayor de edad desde que estaba en secundaria
Tiene un piquete que a las envidiosas les da rabia
Como don me la gane sin tirar labia
La llevé al punto G, tocando su área'
Baby, yo había estado con varias
Pero tu loco me atrae, eso es lo que me atrae
Que se ve media tímida, pero se las trae
Como te bese y te toque, de espalda te coloque
Ese bomber te choqué

[Kevin Roldán]
Qué rico, tú dándole hasta abajo
Como serpiente al ritmo del bajo
Que necesidad tú tiene' de tentarme así
Que necesidad tú tiene' de tocarte así
Quiero llevarte pa' mi cuarto
Tenerte encima mío brincando
Yo tu piel regando el tussy
Una fantasía, tú y yo en el extasis, si

[Lyanno]
Dime baby, ¿qué vamo' a hacer?
Si esta' aquí, desnúdate
Trépate encima' es mí
Ven lucete, pa' no olvidarte
Y volverte a querer
Tu cuerpo me necesita, mi boca te solicita
Ponte la cremita pa' tenerte suavecita
Acuéstate en la cama bebé, abiertita
Y deje lo' condone' por si la piel te irrita
Dime baby, ¿que vamo' a hacer?
Si esta' aquí, desnúdate
Trépate encima' es mí
Ven lucete, pa' no olvidarte
Y volverte a querer

[Kevin Roldán]
Ey, arranco tu falda, de espalda te como completa (completa)
Te gusta que te lo meta mirando a la caleta (caleta)
Diciéndote al oído grosería' (grosería')
Y que te olvide de ese bobo, que tú ere' mía
Tu movimiento, tu boca (tu boca)
Como lo hace, como te toca (te toca)
Quiero arrancarte esa ropa (esa ropa)
En otra dimensión viajando
Todo tu cuerpo explorando (explorando)

Qué rico, tú dándole hasta abajo
Como serpiente al ritmo del bajo
Que necesidad tú tiene' de tentarme así
Que necesidad tú tiene' de tocarte así
Quiero llevarte pa' mi cuarto
Tenerte encima mío brincando
Yo tu piel regando el tussy
Una fantasía, tú y yo en el extasis, si
Ella es chiquitita y con la nalga' grandota'
Mauro Dembow me soltó el beat
Para darles killing killing"
Reggaeton,Kevin Roldán,Una Noche Más (part. Nick Jam),"Voy buscándote a ti, hey
Tú no sabes como yo pienso en ti
Porque como tú no hay nadie más
Porque como tú no hay nadie igual
Yo sigo pensando en ti
Yo no te olvido ma
Vuelve te quiero sentir
Desde que no estás aquí
No nada es igual
Ya ni puedo dormir

Me pregunto si piensas en mí
Como lo hacíamos
Me lo tienes que decir
Dime si me regala una noche más

Si me regalas una noche como las de la otra vez
Yes, cuando te besaba de la boquita a los pies
Yo recuerdo cuando planeábamos todo hace un mes
Por cosas de la vida se nos dieron al revés ok
Yo sé que te causo muchas lágrimas
Consecuencias de la maldad de tus amigas
Baby, yo sé no quieres a nadie más
Yo soy quien te hace volar bajo las sabanas
Y me pregunto si hay oportunidad
De volverte a besar
A veces te sueño te imagino en mi cama
Abro los ojos me di cuenta que no es realidad
Solo quiero decirte que

Yo sigo pensando en ti
Yo no te olvido ma
Vuelve te quiero sentir
Desde que no estás aquí
No nada es igual
Ya ni puedo dormir

Me pregunto si piensas en mí
Como lo hacíamos
Me lo tienes que decir
Dime si me regala una noche más

Si me regala otra noche
Te juro que hago que tu cuerpo goce
Me hace falta la locura de tu pose
Cuando te tengo arriba
Esas son las cosas que uno nunca olvida
Tú me llamas y yo le llego enseguida
Nunca me olvido de esa vez
Cuando viniste con tu timidez
Pero en la cama me dejaste al revés
Si estas con otro me molesto
No quiero ver a otro con tu cuerpo
No eres mía y ya me siento dueño de eso

Yo sigo pensando en ti
Yo no te olvido ma
Siempre te quiero sentir
Y desde que no estás aquí
Hey, nada es igual
Ya no puedo dormir
Me pregunto si piensas en mí
Como lo hacíamos
Me lo tienes que decir
Dime si me regala una noche más

Yo sigo pensando en ti
Yo no te olvido ma
Vuelve te quiero sentir
Desde que no estás aquí
No nada es igual
Ya ni puedo dormir

Me pregunto si piensas en mí
Como lo hacíamos
Me lo tienes que decir
Dime si me regala una noche más
Porque como tu no hay nadie igual

Hey!
Mr. K.R
Kevin Roldan
Junto a Nicky, Nicky Jam
Nicky, Nicky, Nicky Jam
Sky, Rompiendo el Bajo
Mosty
Juan Jhail
Kenedy
Infinity Music
La Industria Inc
Con
Kapital Music
N.I.C.K
Nicky, Nicky, Nicky Jam
K.R
Kevin Roldan
Ya tu sabes cómo va"
Reggaeton,Kevin Roldán,"Hasta Abajo (remix) (part. Mariah Angeliq, Bryant Myers, Brytiago, Lyanno, Brray y Jerry D)","(¿Qué hubo, bebé? ¿Dónde está'?)
(Acabo de aterrizar en Medellín)
Boff
(Hola, bebé)
This the remix, shorty
KR, baby (el bajo)
Ribaps
It's Mariah, baby
Kevin Roldán

Qué rico tú dándole hasta abajo
Como serpiente al ritmo del bajo (tra, tra)
¿Qué necesida' tú tiene' de tentarme así?
¿Qué necesida' tú tiene' de tocarte así?

Quiero llevarte pa' mi cuarto
Tenerte encima mío brincando (tra, tra)
En tu piel regando el tussi
Una fantasía, tú y yo en el éxtasi', sí (tra)

Tú y yo еn el jacuzzi
Bebiendo y dándolе al tussi (tra, tra)
Dándote el sople en la mini UZI
Que estoy loco por lamberte esa pussy, pussy
Es que hacerte el amor e' una chimba
Me gusta' porque siempre hacemo' pose' distinta' (Bofff)
Ese hijueputa no te hace sentir linda
Y yo siempre loquito por darte jeringa (mami)
Hoy voy a comerte ese punani, nani, nani, nani (KR, baby)
Qué rico tú le da' hasta abajo, mami, mami, mami
Te enamoraste 'e un man de la calle (yeah, yeah)
Y ese e' KR de Cali Valle
Cosita, yo sentí que coroné
Cuando en la Urus te puse al revé', shorty

Ella es chiquitica y con la' nalga' grandota' (grandota')
Loquita cuando la besé, la pegué a la pared
Le encanta a la bebé y se le nota

¿Qué hubo, bebé, dónde está'?
Acabo de aterrizar en Medellín (pura young hood)
Te quiero sentir, donde estés voy a ir, tengo una ganas de ti
Yo te quiero cabalgar como si fuera jockey
Bajarte de la Cherokee
Montarte en la Mercede' y llevarte de shopping
Ponerte a cantar como un karaoke
El exmarido está encuerna'o como el logo 'e Milwaukee
Parecía mayor de edad desde que estaba en secundaria
Tiene un piquete que a las envidiosa' les da rabia
Cómodo, me la gané sin tirar labia
La llevé al punto g tocando su' área'
Baby, yo había esta'o con varia'
Pero tú loco me trae', eso e' lo que me atrae
Que se ve media tímida, pero se las trae
Como te besé y te toqué, de espalda te coloqué
Ese bumper te choqué

Qué rico tú dándole hasta abajo
Como serpiente, al ritmo del bajo (tra, tra)
¿Qué necesidad tú tiene' de tentarme así?
¿Qué necesidad tú tiene' de tocarte así?

Quiero llevarte pa' mi cuarto
Tenerte encima mío brincando (Boff)
Yo en tu piel regando el tussi
Una fantasía, tú y yo en el éxtasis (Brytiago, baby)

Por Avianca en first class la bajé
Tímida, pero se ha besa'o a su amiga má' de una ve'
Yo me hago el que no sé
Y si hay que darle a las do' en el pot tengo la. 10
En la Escalade negra te mando a buscar
'Tá tintiá', yo siempre te voy a cuidar (yo siempre te voy a cuidar)
El chofer no mira, te puede' desnudar
Yo le caigo a Medellín solo pa' verte gritar
Qué rico se siente chingar arrebata'o
Tú al la'o y yo pa'lante y pa'trá' (tra)
Pa'lante y pa'trá' (tra), sabe' que no lo voy a sacar

Bofff, Jerry, yeah
Qué rico downtown por debajo
Hacerte venir es mi trabajo
Un masaje en la' nalga' y te relajo, yo viajo
Es toda ninfómana (oh)
Le gusta tirar to'a la semana (sí)
Se porta mal, criminal (ah-yeah)
Ponerte en cuatro y tirar (uh)
Quiere un trío con Jerry y Kevin Roldán
Si yo pudiera, no pararía de darte, eh-eh-eh-eh
Darte siempre (darte siempre)
¿Qué está pasando? Siempre estoy imaginando (Boff)
Que nos estamo' comiendo (comiendo)
Que nos estamo' tirando (uh-yeah), sudando
Dime algo, dime me está' deseando
Dime si me está' pensando
Que yo estoy enloqueciendo

Qué rico tú dándole hasta abajo
Como serpiente, al ritmo del bajo
¿Qué necesidad tú tiene' de tentarme así?
¿Qué necesidad tú tiene' de tocarte así?
Quiero llevarte pa' mi cuarto (tra)
Tenerte encima mío brincando (tra, tra)
Yo en tu piel regando el tussi
Una fantasía, tú y yo en el éxtasis (Mariah, baby)

Dándomelo en mi habitación (yeah)
Papi, que me llegue al corazón (uy)
Duro, duro síguelo
Quiero to', no me diga' que no (cuando yo diga)
Ponme en cuatro que ya son las do' (ah-ah)
Y lo hacemo' con mis cancione' (Eh), mala' intencione'
Ven y cambiamo' las posicione' (cambiemo', eh)
Llévame 'e party que estamo' en ruta
Sigue, yo te digo to' lo que me gusta (lo que me gusta)
Muérdeme, baby, yo te dejo, muérdeme
Nene, concéntrate (concéntrate)
Házmelo y lúcete, lúcete (Brray, sheesh)

Yeah, disfrutando de tu nota (yah)
Viendo como bailando rebotan tus nalgota' (¿cómo?)
Puesto pa' dejar la cama del hotel rota (sheesh)
Lo que esconde tu mirada se te nota (uh)
Y estoy pa' hacer tu fantasía realidad, tu lu' en la oscurida' (yeah)
Voy a castigarte sin piedad, mami
Si se da, pues se da, sin preguntarte la edad
En la cara se te ve lo que da' (¿cómo?)
Y las pastilla' pa' volar sin regreso (uh)
Confieso que no voy a dar un peso pa' darle a eso (nah)
Pero por ti trepo la Mercede' a cien en el expreso (yah)
El bicho tieso como si el ortopeda le puso un yeso
Con tus gémido' voy a hacer una serenata
Yo te quiero dar corrido como Ovi y como Nata (¿cómo?)
Y aunque no ere' pata, si e' por mí te empata' (yah)
Y sigo dándote por má' que tu historia me relatan, sheesh (sí, sí)

Dime, baby, ¿qué vamo' a hacer?
Si estás aquí, desnúdate
Trépate encima 'e mí, ven, lúcete
Pa' no olvidarte y volverte a querer
Tu cuerpo me necesita, mi boca te solicita
Ponte la cremita pa' tenerte suavecita
Acuéstate en la cama, bebé, abiertita
Y dejé los condone' por si el látex te irrita
Dime, baby, ¿qué vamo' a hacer?
Si estás aquí, desnúdate
Trépate encima 'e mí, ven, lúcete
Pa' no olvidarte y volverte a querer

Qué rico tú dándole hasta abajo
Como serpiente al ritmo del bajo
¿Qué necesida' tú tiene' de tentarme así?
¿Qué necesida' tú tiene' de tocarte así?
Quiero llevarte pa' mi cuarto
Tenerte encima mío brincando
En tu piel regando el tussi
Una fantasía, tú y yo en el éxtasi', sí

This is the remix, baby
KR
Julio H, El High
Dímelo, Bene
Mauro Dembow me soltó el beat
Para darles killin', killin'
Azout"
Reggaeton,Kevin Roldán,PPP,"Desde que amanecimos en esa cama
Siempre me llama, pa' matar las ganas
Que hace tiempo que con él ya no siente nada
Por eso me llama, pa' matar las ganas

A ella le gusta porque estoy PPP
Siempre puesto pa' darle placer
Ella me pide que le de y que le de
Y yo le hago todo lo que la complace
Que soy su nene que soy su bebé
Se pone loquita cuando me ve en la TV
Ella me pide que le de y que le de
Y yo le hago de to de to

Bebé solo tú me facinas
Que rico tenerte encima
Tu boquita me domina
Tú y yo bailando en una esquina

Siente el roce, roce
Te vuelves loquita con las pose, pose
Estamos en el cielo con el 2C, 2C
Tú eres mi baby personal
Mi gatita exclusive

Lo nuestro sobrepasa una adicción
No tenemos sexo hacemos el amor

A ella le gusta porque estoy PPP
Siempre puesto pa' darle placer
Ella me pide que le de y que le de
Y yo le hago todo lo que la complace
Que soy su nene que soy su bebé
Se pone loquita cuando me ve en la TV
Ella me pide que le de y que le de
Y yo le hago de to de to"
Reggaeton,Kevin Roldán,"Lejanía (Remix) (part. Ryan Castro, Andy Rivera, Mackie y Ben3detti)","Es el cantante del ghetto
For you, my love
Pa' que no olvides cuánto te pienso

Me estás llamando por FaceTime
Diciéndome que qué estoy haciendo
Yo no sé por qué me celas
Si no te veo hace tiempo

Es un amor en la lejanía
No estás conmigo y te siento mía
No sé por qué te pienso
Si no te veo hace días

Es un amor en la lejanía
No estás conmigo y te siento mía
No sé por qué te pienso
Si no te veo hace días

Te escribo aquí en WhatsApp para decirte que te adoro
Y que desde que te fuiste, mami, estoy solo
Recuerdo la tarde en el mal del Este o el Tesoro
Terminábamo' en mi auto, haciéndonos de todo

Aún veo los videos que tengo de ti
Me vengo por ti, extrañando tu cuerpo
Y de los roces por Medellín
Prendiendo un phillie, tú y yo bien contentos

Yo sigo pensando en ti
Yo no te olvido, ma'
Vuelve, te quiero sentir
Y desde que no estás aquí
No, nada es igual
Ya no puedo dormir

Me pregunto si piensas en mí, cómo lo hacíamos
Me lo tienes que decir, yeh
Si me regalas otra noche, mami, como esa noche
Que lo hicimo' en París

Es un amor en la lejanía
No estás conmigo y te siento mía
No sé por qué te pienso
Si no te veo hace días

Es un amor en la lejanía
No estás conmigo y te siento mía
No sé por qué te pienso
Si no te veo hace días

Ay, you know, que quiero amarte
Ay, chiquitita, yo no paro de extrañarte
Me dices que qué vamo' a hacer, que qué vamo' a hacer
Y yo aquí esperándote, pensando que, ay

Contigo todo es rico tú y yo somos la combi
Contigo todo es cuello hasta si fuéramos zombies
Y ahora estás muy lejilla, y ya siento que te perdí
Ya vente y modélame tu trajecito Fendi

Esta distancia
No sabes la falta que me haces
Dame razo', oh
Que ya yo quiero verte

Tengo ganas de comerte otra vez
De tenerte encima, ponerte a temblar como gelatina
Y como aquella vez camino al motel
Ganaron las ganas, sobredosis de adrenalina

Y tú tan mojadita
Aunque se canse, ella nunca se quita
Y ella es como un ángel, qué mujer bonita
Extraño su cara y boca y su nalguita, yeh

Es un amor en la lejanía
No estás conmigo y te siento mía
No sé por qué te pienso
Si no te veo hace días

Es un amor en la lejanía
No estás conmigo y te siento mía
No sé por qué te pienso
Si no te veo hace días

No me castigues con tu ausencia, le pedí a Dios paciencia
Que nos junte otra vez, así sea solo coincidencia
Y la mente me dice que no por conveniencia
Pero yo siento que te necesito con urgencia

Y extraño todo
Par de cóqueteles en la 10 de vuelta por la 3-3
Con una promo de blunt, camino pa' los chalets
Tú y yo jugando a venirno' a la misma vez
Si no es contigo ¿entonces con quien es?

Y no sé si me olvidas o me extrañas
Pero con esos videos que me mandas por el Insta
Me motivas y me dañas
Yo queriendo volverte a ver

Pero no sé si me olvidas o me extrañas
Pero con esos videos que me mandas por el Insta
Me motivas y me dañas
Que ganas volverte a ver
Pero sé

Es un amor en la lejanía
No estás conmigo y te siento mía
No sé por qué te pienso
Si no te veo hace días

Si me llamas, yo voy
Pa' ti, yo estoy
Tu cuerpo me enamoró
Todas las noches pienso en tú y yo

Todos los días entro a Instagram
Si tú cantaras, yo fuera tu fan
Postea' una foto y yo le doy like
Pero qué impotencia no poderla tocar

Es un amor en la lejanía
No estás conmigo y te siento mía
No sé por qué te pienso
Si no te veo hace días

Es un amor en la lejanía
No estás conmigo y te siento mía
No sé por qué te pienso
Si no te veo hace días"
Reggaeton,Kevin Roldán,Bonita (part. Jhoni),"Necesito una gatita como tú

Kevin Roldán baby
Jhoni the voice
Baby left down for me

Tú me gusta' y yo te gusto
Si lo sé que soy un puto pero
En la calle donde sea yo me busco
La placa en mi bolsillo, la vida me disfruto

Necesito una gatita como tú
Piel morenita, bonita como tú
Independiente
A ella no la para na'
Sin compromiso, cuando sale a vacilar

Necesito una gatita como tú
Piel morenita, bonita como tú
Independiente
A ella no la para na'
Sin compromiso, cuando sale a vacilar

Esta noche me voy de party
Salgo de la casa con toda la money
Range Rover, tanque full
Vestido de Gucci y Armani
Tranquila mami, para mi nada es imposible
Comparame tu novio al lado mío es invisible

De ti depende
Vamo' a pasarla chilling
Quitate la ropa y sorprende
Que te quiero en mi cama
No entiendes
Ponte pa' mi que tenemo' algo pendiente

Baby tú sabes
Me encanta como tú me lo haces
Baby you down for me
Mami yo estoy pa' ti
Jhony the voice

Necesito una gatita como tú
Piel morenita, bonita como tú
Independiente
A ella no la para na'
Sin compromiso, cuando sale a vacilar

Necesito una gatita como tú
Piel morenita, bonita como tú
Independiente
A ella no la para na'
Sin compromiso, cuando sale a vacilar

Girl are you down for me (yeah)
Girl are you down for me (yeah)
Girl are you down for me (yeah)

Mami yo estoy pa' ti (yeah)
Estoy pa' ti
Estas pa' mi
Lo veo en tus ojos no hay por que fingir
Con esa mirada que me das así

Baby girl I know that you the one for me
You bad bitch
Different from the rest you're
Not the average
The way you move that body
Is causing me damage
But you already kown
I gotta have it too
I gotta have it
I gotta have it

Kevin roldan
Tú me gusta' y yo te gusto
Aprovecho cada minuto (baby)
En la calle donde sea yo me busco
La placa en mi bolsillo, la vida me disfruto

Necesito una gatita como tú
Piel morenita, bonita como tú
Independiente
A ella no la para na'
Sin compromiso, cuando sale a vacilar

Necesito una gatita como tú
Piel morenita, bonita como tú
Independiente
A ella no la para na'
Sin compromiso, cuando sale a vacilar

Kevin roldan
Jhoni the voice

(Girl for me)
Number one baby
Jhony the voice
Capital music
Separando los flojos de los reales

Necesito una gatita como tú
Piel morenita, bonita como tú, tú, tú
Crisin los Transformers Juan Jair el next
Dímelo Juan ya will lel no hay competencia"
Reggaeton,Kevin Roldán,Delicioso EQSEP,"Boff
Tú ere' hermosa, mi amor
KR, baby
Ajá

Dicen que el que se enamora pierde
Y contigo yo quiero perder, yeah
Mamacita, tú no sale' de mi mente
Y yo quiero hacértelo otra ve'
Baby, quítate la ropa que te quiero sentir
Solita pa' mí

Y es una adicción, woh
Tener cada uno de tu' beso' (tra, tra)
Qué rico hacerte el amor
Lo nuestro va más allá del sexo
Extraño to'a las noches de pasión, mami
Quiero cada uno de tus bеso' (tra, tra)
Qué rico hacerte el amor
Contigo е' más chimba el sexo (ey)
Sexo, sexo, sexo (bae)

Mami, ya no soy celoso
Si tú tiene' novio, no me importa ser tu mozo
Que te lo hago rico, en la calle eso e' famoso
Cosita' déjale saber a ese visajoso
Que conmigo tú la pasas delicioso
Choca, bailando y besándono' la boca, boca
Kr suena, en tus nalga' rebota, bota
Par de phillie' que suben la nota
Y te explota, y ese punani, mami
Te gusté porque soy un extra de cali, mami
Tú una pupicita en Miami, mami
Ese culo se merece un Grammy, mami
El Young Legend (Azout)

Y es una adicción
Tener cada uno de tu' beso' (tra, tra)
Qué rico hacerte el amor
Lo nuestro va más allá del sexo
Extraño to'a las noches de pasión, mami
Quiero cada uno de tus beso' (tra, tra)
Qué rico hacerte el amor
Contigo e' más chimba el sexo
Sexo, sexo, sexo (bae)

Qué chulería
Quién diría que tomando te olvidaría
Yo pensaba que tú era' el amor de mi vida
Un día me levanté, dije que no lloraría
Más por ti, mamma mia, mamma mia (tra, tra)
Yo yo sé que ese cabrón no te cumple tus fantasía
Tú primero me bloqueaste y ahora mira' mi insta to' el día
Y yo quiero repetir lo que hicimo' el primer día
Tú sabe' que ere' mía, mía, mía

Y es una adicción, woh
Tener cada uno de tu' beso'
Qué rico hacerte el amor
Lo nuestro va más allá del sexo
Extraño to'a las noches de pasión, mami
Quiero cada uno de tus beso'
Qué rico hacerte el amor
Contigo e' más chimba el sexo
Sexo, sexo, sexo, baby"
Reggaeton,Kevin Roldán,Salgamos (part. Maluma Andy Rivera),"Sé que llamando a esta hora de pronto te puedo molestar
Yo seee
Pero se también
Que no hubiéramos contestado si estuvieras con él
Salgamos a conversar un rato cualquier día
Pa’ recordar esos momentos, cuando tú eras mía
Salgamos a conversar un rato cualquier día
Pa’ recordar esos momentos, cuando tú eras mía

Maluma
Pasaba por ti a la escuela
Donde nadie viera
Tus besos, mis caricias siempre lo hacíamo’ a capela
Mi lado romanticón
Le metimos corazón
Baby que bonita situación
Para eso te estoy llamando
Es que quería saber si sigues pensado en mí
Como yo te estoy pensando
Es que me vuelvo loco pasa el tiempo y no te tengo

Aunque ha pasado mucho tiempo
No sé ni tú de mí, ni yo se ti he vuelto a saber
Quisiera revivir ese momento otra vez
Baby cuando contemplaba tu desnudez
Aunque ha pasado mucho tiempo
No sé ni tú de mí, ni yo se ti he vuelto a saber
Quisiera revivir ese momento otra vez
Baby cuando contemplaba tu desnudez
Salgamos a conversar un rato cualquier día
Pa’ recordar esos momentos, cuando tú eras mía
Salgamos a conversar un rato cualquier día
Pa’ recordar esos momentos, cuando tú eras mía

Que bonitas historias
Cuando tú eras mi novia
Momentos que despertaron en mi memoria
A veces la vida nos juega con pases irónicas
Baby tu sabes el amor no tiene lógica

Andy rivera
No nos digamos mentiras
Todo el tiempo pasado fue mejor
Quiero que de frente me digas
Si piensas que todo fue un error
Si éramos tan felices por que terminamos
Actuando como niño y nos dejamos
El tiempo nos ha pasado
Sin embargo no he olvidado
Nada de lo que siento ha cambiado

Salgamos a conversar un rato cualquier día
Pa’ recordar esos momentos, cuando tú eras mía
Salgamos a conversar un rato cualquier día
Pa’ recordar esos momentos, cuando tú eras mía"
