Genero,Artista,Titulo,Cancion
pop,aitana,+ (más) (acústico),"Que no volveré, que no volverás
Que después de un Sol no te veré más
Dime que es mentira, que me lo soñé
Que tú ya no te vas

Que, a partir de hoy, todo es recordar
No te olvidaré, no me olvidarás
Dime que no es cierto
Y que este amor tan grande no se acabará

Hoy no me voy a dormir
Para que al reloj no le pasen las horas
Sonrisas por fuera aunque por dentro lloras
Yo voy a quedarme y tú te vas a ir

¿Qué más te puedo decir?
Si el primer amor durara para siempre
Sobrarán recuerdos, faltará tenerte
Dejas una historia en mí por escribir

Si yo te quiero, te quiero y te quiero
Y por tu culpa, febrero me duele de más
¿Dónde guardaré este amor si tú te vas?
Y no es mentira que te echo de menos
Si yo no te echo de menos, te extraño de más
Y aunque sé muy bien que tú no volverás
¿Cómo pretendo no echarte de menos si te amé de más?

Más te amo, menos tiempo, más te alejas, más lo siento
Restas tus ojos cafés, pero le sumas sufrimiento
Más besos imaginarios, más peleo en solitario
Yo estoy mal, pero te miento más de lo que es necesario

Cómo le explico a tu diario
Por llorar canciones que te escribo a diario
Uoh, oh

Yo te extraño, te extraño con locura
Y no hay cura para esta historia de un amor extraordinario
Que el hacer un par de besos
Te quiero por dentro con cada hueso
Y si tú me quieres, no me digas lo contrario

Pero lo que más me duele
Es llegar segundo si te vi primero
Entregarlo todo y quedarme con cero
Por sumarle aniversarios a un amor que siempre será pasajero

Si yo te quiero, te quiero y te quiero
Y por tu culpa, febrero me duele de más
¿Dónde guardaré este amor si tú te vas?
Y no es mentira que te echo de menos
Si yo no te echo de menos, te extraño de más
Y aunque sé muy bien que tú no volverás
¿Cómo pretendo no echarte de menos si te amé de más?

No te has ido y ya te extraño de más
Yo no te olvidaré jamás
Yo no te olvidaré jamás
Tú júrame que volverás

No te has ido y ya te extraño de más
Yo no te olvidaré jamás
Yo no te olvidaré jamás
Tú júrame que volverás

Y por tu culpa, febrero me duele de más
¿Dónde guardaré este amor si tú te vas?
Y no es mentira que te echo de menos
Si yo no te echo de menos, te extraño de más
Y aunque sé muy bien que tú no volverás

Aunque yo sé que todas las historias tienen su final
Ya no me pidas que de ti me olvide, que no soy capaz
¿Cómo pretendo no echarte de menos
Si te amé de más?"
pop,aitana,+ (más) (part,"Que no volveré, que no volverás
Que después de un Sol no te veré más
Dime que es mentira, que me lo soñé
Que tú ya no te vas

Que, a partir de hoy, todo es recordar
No te olvidaré, no me olvidarás
Dime que no es cierto
Y que este amor tan grande no se acabará

Hoy no me voy a dormir
Para que al reloj no le pasen las horas
Sonrisas por fuera aunque por dentro lloras
Yo voy a quedarme y tú te vas a ir (tú te vas a ir)

¿Qué más te puedo decir?
Si el primer amor durara para siempre
Sobrarán recuerdos, faltará tenerte
Dejas una historia en mí por escribir

Si yo te quiero, te quiero y te quiero
Y por tu culpa, febrero me duele de más
¿Dónde guardaré este amor si tú te vas?
Si no es mentira que te echo de menos
Si yo no te echo de menos, te extraño de más
Y aunque sé muy bien que tú no volverás
¿Cómo pretendo no echarte de menos si te amé de más?

Más te amo, menos tiempo, más te alejas, más lo siento
Restas tus ojos cafés, pero le sumas sufrimiento
Más besos imaginarios, más peleo en solitario
Yo estoy mal, pero te miento más de lo que es necesario

Cómo le explico a tu diario
Que yo ya me he acabado el abecedario
Por llorar canciones que te escribo a diario
Quererte más, imposible, soñarte es involuntario
Un amor que es irreversible
No lo borran ni los meses ni los años

Yo te extraño, te extraño con locura
Y no hay cura para esta historia de un amor extraordinario
Y que le siga un par de besos
Te quiero por dentro con cada hueso
Y, si tú me quieres, no me digas lo contrario

Pero lo que más me duele
Es quedar segundo si te vi primero
Entregarlo todo y quedarme con cero
Por sumarle aniversarios
A un amor que siempre será pasajero

Si yo te quiero, te quiero y te quiero
Y por tu culpa, febrero me duele de más
¿Dónde guardaré este amor si tú te vas?
Si no es mentira que te echo de menos
Si yo no te echo de menos, te extraño de más
Y aunque sé muy bien que tú no volverás
¿Cómo pretendo no echarte de menos si te amé de más?

No te has ido y ya te extraño de más
Yo no te olvidaré jamás
Yo no te olvidaré jamás
Tú júrame que volverás

No te has ido y ya te extraño de más
Yo no te olvidaré jamás
Yo no te olvidaré jamás
Tú júrame que volverás

Si yo te quiero, te quiero y te quiero
Y por tu culpa, febrero me duele de más
¿Dónde guardaré este amor si tú te vas?
Si no es mentira que te echo de menos
Si yo no te echo de menos, te extraño de más
Y aunque sé muy bien que tú no volverás

Y aunque yo sé que todas las historias tienen su final
Ya no me pidas que de ti me olvide, que no soy capaz
¿Cómo pretendo no echarte de menos si te amé de más?"
pop,aitana,,"Te echo de menos si tú no estás
Te echo de menos si tú te vas
Yo no te voy a olvidar
Te voy a amar, pero menos
Te echo de, te echo de menos

Te echo de menos porque como tú ninguna (no, no)
Tú la más guapa, la más buena, la más dura (no, no)
Si no te veo me siento como en ayunas (no, no)
Dime, ¿si no cómo me curo esta locura?
Aunque me miren y me manden mensajes
O tenga que ir de viajes
Llevo tu foto en el móvil, no hace falta equipaje
Por la vida que llevo, por motivos sinceros
Porque me he ido un par de horas y ya

Te echo de menos si tú no estás
Te echo de menos si tú te vas
Yo no te voy a olvidar
Te voy a amar, pero menos
Te echo de, te echo de menos

Menos
Te echo de, te echo de menos
Menos
Te echo de, te echo de menos
Yo no te voy a olvidar
Te voy a amar, pero menos
Te echo de, te echo de menos

Te echo de meno' aunque a vece' hable de má'
Siempre te puse por encima 'e las demá'
Andas con amiga' nueva' dando vuelta' en la ciuda'
Yo tengo mala memoria y no te he podido borrar, yeah-yeah
Dime pa' qué te voy a mentir
Tengo modelo' que me esperan en París
Ninguna me ha ayuda'o a sacarte de aquí
Sigo con sabor a ti, porque

Te echo de menos si tú no estás (si tú no estás)
Te echo de menos si tú te vas (si tú te vas)
Yo no te voy a olvidar
Te voy a amar, pero menos
Te echo de, te echo de menos

Menos
Te echo de, te echo de menos
Menos
Te echo de, te echo de menos
Yo no te voy a olvidar
Te voy a amar, pero menos
Te echo de, te echo de menos

¿Cuándo empezaste a mentir? ¿Cuándo dejamos de hablar?
¿Cuándo descubriré lo que me escondes?
¿Por qué no puedo dormir? ¿Por qué no puedo pensar? '
¿Por qué no puedo ni decir tu nombre?
Yo sin ti, tú, ¿con quién?
Mi corazón miente, mis ojos no ven
Yo mentí, tú también
Pero yo estoy mal y tú estás bien

Te echo de menos si tú no estás
Te echo de menos si tú te vas
Yo no te voy a olvidar
Te voy a amar, pero menos
Te echo de, te echo de menos

Menos
Te echo de menos, mi amor
Te echo de menos
Te echo de menos, mi amor
Te echo de menos
Te echo de menos
Te echo de menos
Te echo de, te echo de menos

Te echo de, te echo de menos
Y ahora te echo de menos
Y ahora te echo de menos
Y ahora te echo de menos
No voy a olvidar
Y ahora te echo de menos"
pop,aitana,11 razones,"Dices que quieres volver
Dices: No lo vuelvo a hacer
Eres tan bueno al hablar y tan malo para amar
No me vuelves a engañar

Porque para mí, tú eres un error
Porque no voy a extrañar
Porque hoy ya entendí que yo necesito más
Once razones para olvidar

Déjame
Devolverte las rosas, que son venenosas
Y llévate
Todas tus mariposas, me ponen nerviosa
Nunca te creí, siempre me engañé
Nunca quisiste cambiar
Nunca me reí, siempre te lloré y no más
Once razones para olvidar
(Once razones pa' olvidar)

Te dediqué esta canción
Te escribí cada razón
Para ya nunca olvidar que te tengo que soltar
Y cuidar mi corazón, no

Porque para ti vale más ganar
Que perder a una mujer
Porque junto a ti nunca para de llover
Once razones para olvidar

Déjame
Devolverte las rosas, que son venenosas
Y llévate
Todas tus mariposas, me ponen nerviosa
Nunca te creí, siempre me engañé
Nunca quisiste cambiar
Nunca me reí, siempre te lloré y no más
Once razones para olvidar

(Once razones pa' olvidar)
(Once razones pa' olvidar)

Once razones para olvidarte
Que no te habías ido
Y hoy había aprendido a extrañarte
Que entre menos me querías
Menos yo podía dejarte
Y que la estupidez más grande
Fue nunca aprender a olvidarte
Por tu culpa, se ha quedado un corazón sin vida
Un recuerdo y una herida
Dividiendo nuestras vidas
Cuando te fuiste
Entre más me dolía, más me convencía
Que si no ibas a volver
Aunque me dolería, todo daría igual
Estas son mis 11 razones para olvidarte

Hay una razón que no me esperé
Pero mientras tú te vas
Me encontré un amor que me quiere mucho más

Por eso, déjame
Devolverte las rosas, que son venenosas
Y llévate
Todas tus mariposas, me ponen nerviosa
Nunca te creí, siempre me engañé
Nunca quisiste cambiar
Nunca me reí, siempre te lloré y no más
Once razones para olvidar
(Once razones pa' olvidar)

Once razones para olvidar"
pop,aitana,= (igual),"Tú
Tan igual a los demás
¿Cómo pude equivocarme?
¿Cómo pude enamorarme de un idiota?

Así soy yo
Suerte que tú ya no estás
Para volver a engañarme
Sé que tengo que alegrarme

Y que, sin ti, yo estoy mejor
Y que ya empecé a olvidarte
Y que no quiero llamarte
Y que en otra parte encontraré el amor

Me da igual si quieres volver
Si te vuelvo a ver
No voy a caer
Ya no será mi culpa, no

No voy a llorar
Diré que estoy bien
Aunque no es real
Porque, en el fondo, yo estoy mal

Porque está mal estar sin ti
Porque, sin ti, nada es igual

Yo
No tomé la decisión
Fuiste tú el que te alejaste
Fuiste tú el que nos dejaste de repente

Así eres tú
De lo malo, lo peor
No supiste valorarme
Ya no vengas a engañarme

Que, sin ti, yo estoy mejor
Porque ya empecé a olvidarte
Porque no voy a llamarte
Porque, en otra parte, ya encontré el amor

Me da igual si quieres volver
Si te vuelvo a ver
No voy a caer
Ya no será mi culpa, no

No voy a llorar
Diré que estoy bien
Aunque no es real
Porque, en el fondo, yo estoy mal

Porque está mal estar sin ti
Porque, sin ti, nada es igual

Oh-oh-oh-oh
Oh-oh-oh-oh
Oh-oh-oh-oh

Tú
Tan igual a los demás
¿Cómo pude equivocarme?
¿Cómo pude enamorarme?

(Me da igual si quieres volver)
Si te vuelvo a ver
No voy a caer
Ya no será mi culpa, no

No voy a llorar
Diré que estoy bien
Aunque no es real
Porque, en el fondo, yo estoy mal

Porque está mal estar sin ti
Porque, sin ti, nada es igual"
pop,aitana,a la calle,"Ella se puso las Ray-Ban
Combina con la cartera
Se secó las lágrimas
No quiere que nada duela

Si su novio no la vio
Sale pa' que otro la vea
Ella no juega de segunda
Ella juega de primera

Con sus amigas para el bar que queda al lado
Y hoy sube fotos pa' que vea que le ha olvidado
Nadie se burla de ella
La que se burla es ella
Y sola no se va a quedar

Por eso se va
Va para la calle
Lo quiere borrar
Lo quiere olvidar
Dice que por un hombre nunca vuelve a llorar
Por eso se va, se va, se va
Va para la calle
Lo quiere borrar
Lo quiere olvidar
Dice que por un hombre nunca vuelve a llorar

Y ya no hay nada que decir
La vida hay que vivirla
La vida no es para sufrir
Brindando con el corazón roto
Se toma otra foto
Porque el futuro no es con él, es con otro

Hoy canta las canciones, pero las felices
Dejó el móvil pa' que nadie la localice
Ni el diamante más caro brilla más que ella
Esta noche en el bar se acaban las botellas

Por eso se va
Va para la calle
Hoy quiere tomar
Hoy quiere olvidar
Dice que por un hombre nunca vuelve a llorar
Por eso se va, se va, se va
Va para la calle
Lo quiere borrar
Lo quiere olvidar
Dice que por un hombre nunca vuelve a llorar
Nunca vuelve a llorar

Ah, ah, ah
Lo quiere borrar
Lo quiere olvidar
Dice que por un hombre nunca vuelve a llorar
Nunca vuelve a llorar

Ah, ah, ah
Lo quiere borrar
Lo quiere olvidar
Dice que por un hombre nunca vuelve a llorar"
pop,aitana,arde,"Es ese lugar donde la verdad
Es un abrazo hueco, un disfraz
Imagina ser un viejo rehén
Un lienzo olvidado en la pared

Y no, no queréis
No lo veis

Arde, arde, que arda bien
El cuento del esclavo y su rey
Arde, arde, que vuelva a arder
Quien pierde la memoria por placer

No vas a caer, soy hija también
No hay raza en el pecho ni en la piel
Callada por nacer, historia de Babel
Soy la vergüenza de tu tiro a su clavel

Será que no, no queréis
No lo veis

Arde, arde, que arda bien
El cuento del esclavo y su rey
Uuh, arde, arde, que vuelva a arder
Quien pierde la memoria por placer

Y no hay hogar, si no, si no hay calma
No hay hogar, si no

Y si no arde, arde, que arda bien
El cuento del esclavo y su rey
Uuh, arde que vuelva a arder
Quien pierde la memoria por placer

Y si no arde, arde
El cuento del esclavo y su rey
Uoh-oh, arde

Quien pierde la memoria por placer
Un lienzo olvidado en la pared"
pop,aitana,aunque no sea conmigo (part,"Aunque no sea conmigo

De vez en cuando pasa que alguien da tres pasos más
Y eso es inevitable
Pero es que el tiempo avanza, ya alguien siempre queda atrás
Y no hay ningún culpable

Se duplican mis latidos
Y, aunque no los has sentido
Es evidente y se me nota en la mirada
Pero con algo de suerte, yo sé

Que tú también vas a esperar en la ventana
Sin disimular las ganas de que vuelva a aparecer
Y sonreirás cuando te lleguen los mensajes
Y un beso será el vendaje que te quitas para ver (oh, oh)

Porque quiero que sientas lo que siento yo contigo
Aunque no sea conmigo
Yeh, eh, eh
Aunque no sea conmigo
Yeh , eh

De vez en cuando siento que te tengo de verdad
Pero es que no se vale que te tenga a la mitad
Yo sé que tú sabes a qué me refiero
Cuando, con mis ojos, te digo: Te quiero

Tú sigue soñando con ella, tranquilo
Yo sigo soñando que sueñas conmigo

Se duplican mis latidos
Y aunque no los has sentido
Es evidente y se me nota en la mirada
Pero con algo de suerte, yo sé

Que tú también vas a esperar en la ventana
Sin disimular las ganas de que vuelva a aparecer (no)
Y sonreirás cuando te lleguen los mensajes
Y un beso será el vendaje que te quitas para ver

Porque quiero que sientas lo que siento yo contigo
Aunque no sea conmigo
(No sea)

Ojalá un día sientas lo que siento yo contigo
Aunque no sea conmigo"
pop,aitana,bang bang (operación triunfo 2017),"She got a body like an hourglass
But I can give it to you all the time
She got a booty like a Cadillac
But I can send you into overdrive (oh)
You've been waiting for that
Step on up, swing your bat
You see anybody could be bad to you
You need a good girl to blow your mind

Bang bang into the room
(I know you want it)
Bang bang all over you
(I'll let you have it)
Wait a minute let me take you there (ah)
Wait a minute till you (ah, hey!)

Bang bang there goes your heart
(I know you want it)
Back, back seat of my car
(I'll let you have it)
Wait a minute let me take you there (ah)
Wait a minute till you (ah, hey!)

It's Myx Moscato
It's frizz in a bottle
It's Nicki full throttle, it's oh, oh
Swimming in the grotto
We winning in the lotto
We dipping in the powder blue, four door
Kitten so good
It's dripping on wood
Get a ride in the engine that could
Go, Batman, robbin' it
Bang bang, cockin' it
Queen Nicki dominant, prominent

B to the A to the N to the G to the uh
See anybody could be good to you
You need a bad girl to blow your mind (your mind)

Bang bang into the room
(I know you want it)
Bang bang all over you
(I'll let you have it)
Wait a minute let me take you there (ah)
Wait a minute till you (ah, hey!)"
pop,aitana,barro y hielo,"Soy una ventana mirando al mar en un día de invierno
Soy todo lo que el tiempo no ha logrado arrastrar
Tú eres esa huella que quiero borrar, un laberinto inmenso
Eras el abrigo y ahora enfrías mi hogar

Se fue, se fue perdiendo
Y hoy hay silencio
Se fue, se fue sin dueño
Se fue lo nuestro

Fuimos la ventana que mira al mar, la libertad de un preso
Fuimos el secreto de una estrella fugaz que no cumplió el deseo

Se fue, se fue fundiendo
Hay barro y hielo
Se fue, se fue; no supimos cómo, pero se fue
Se fue lo nuestro
Lo nuestro

Se fue, se fue perdiendo
Y hoy hay silencio
Se fue, se fue sin dueño
Se fue lo nuestro
Se fue, se fue fundiendo
Hay barro y hielo"
